Date,ADVANC.BK,AOT.BK,AWC.BK,BANPU.BK,BBL.BK,BDMS.BK,BEM.BK,BH.BK,BJC.BK,BTS.BK,CBG.BK,CCET.BK,CENTEL.BK,COM7.BK,CPALL.BK,CPF.BK,CPN.BK,CRC.BK,DELTA.BK,EGCO.BK,GPSC.BK,GULF.BK,HMPRO.BK,IVL.BK,KBANK.BK,KKP.BK,KTB.BK,KTC.BK,LH.BK,MINT.BK,MTC.BK,OR.BK,OSP.BK,PTT.BK,PTTEP.BK,PTTGC.BK,RATCH.BK,SCB.BK,SCC.BK,SCGP.BK,TCAP.BK,TIDLOR.BK,TISCO.BK,TLI.BK,TOP.BK,TRUE.BK,TTB.BK,TU.BK,VGI.BK,WHA.BK
2018-05-01,142.76487731933594,65.00814819335938,,11.412692070007324,141.99700927734375,22.474300384521484,7.3589396476745605,164.45547485351562,47.89289474487305,7.905444145202637,46.98207092285156,1.2057108879089355,42.58018493652344,7.332882404327393,72.09861755371094,19.805030822753906,66.1945571899414,,5.86685037612915,176.8672332763672,56.69752883911133,,11.742635726928711,45.818607330322266,144.4132843017578,42.12361145019531,12.077956199645996,29.935440063476562,6.513032913208008,29.792530059814453,29.333383560180664,,,35.935733795166016,90.77250671386719,69.380859375,33.52670669555664,,348.68878173828125,,28.03692054748535,,46.51879119873047,,66.1058120727539,6.443473815917969,1.5955173969268799,12.59035873413086,6.902496337890625,3.278857469558716
2018-06-01,138.64305114746094,59.788516998291016,,10.597500801086426,146.88046264648438,21.00402069091797,6.685866832733154,142.2432861328125,42.72319030761719,7.171949863433838,41.27396011352539,1.101133942604065,40.95438766479492,6.777870178222656,65.62537384033203,19.36809730529785,60.55174255371094,,5.321096897125244,164.39111328125,53.78498077392578,,10.777486801147461,43.449440002441406,146.298583984375,43.27107620239258,11.923263549804688,30.192766189575195,6.848282814025879,29.792530059814453,30.976055145263672,,,33.012725830078125,94.82185363769531,56.74850082397461,33.202781677246094,,323.6707763671875,,26.081802368164062,,47.079261779785156,,55.8665885925293,4.776281356811523,1.4797133207321167,11.498708724975586,6.857965469360352,2.7894229888916016
2018-07-01,151.38323974609375,62.87284851074219,,11.46703815460205,154.7692108154297,22.264259338378906,7.493554592132568,155.0579833984375,48.22221755981445,7.701694488525391,41.932594299316406,1.304135799407959,41.66870880126953,7.3903279304504395,66.96466827392578,21.80911636352539,65.760498046875,,6.34438419342041,169.5283203125,53.59081268310547,,11.823063850402832,47.219032287597656,163.6432647705078,46.304840087890625,13.565387725830078,24.6602840423584,7.272512435913086,34.83434295654297,37.781394958496094,,,35.24797058105469,93.4720687866211,63.550540924072266,33.36474609375,,350.25238037109375,,28.592350006103516,,43.716453552246094,,57.66293716430664,5.632407188415527,1.4797133207321167,11.935365676879883,6.323577404022217,2.987578868865967
2018-08-01,151.38323974609375,63.347354888916016,,11.032270431518555,154.0178985595703,22.054222106933594,7.538426399230957,155.0579833984375,49.06821823120117,7.538698196411133,40.61534118652344,1.2241649627685547,37.8589973449707,7.839465141296387,60.26820373535156,20.608613967895508,71.62034606933594,,6.34438419342041,165.85888671875,56.503360748291016,,11.742635726928711,47.61581802368164,159.11856079101562,49.33860397338867,13.850975036621094,27.233531951904297,6.848282814025879,36.20938491821289,39.18940353393555,,,36.1076774597168,96.17164611816406,63.550540924072266,33.850643157958984,,353.37969970703125,,29.987102508544922,,45.95832443237305,,60.537105560302734,6.037940502166748,1.4153779745101929,12.73591136932373,6.909787654876709,3.0637929439544678
2018-09-01,153.53561401367188,62.161075592041016,,10.380115509033203,157.77442932128906,21.424100875854492,7.8076558113098145,159.89613342285156,50.49258804321289,7.730792045593262,47.63404846191406,1.230317234992981,39.763851165771484,9.186871528625488,61.60749053955078,20.478927612304688,72.05440521240234,,6.34438419342041,177.7756805419922,52.947486877441406,,12.707781791687012,47.40182113647461,162.88916015625,48.06122589111328,14.422151565551758,30.878965377807617,7.21403694152832,37.58441925048828,45.29074478149414,,,37.31126403808594,105.90837860107422,64.5180892944336,33.52670669555664,,355.3416442871094,,29.987102508544922,,46.93913650512695,,63.5909309387207,5.452170372009277,1.4797133207321167,13.208452224731445,7.13413143157959,3.3229196071624756
2018-10-01,149.7163543701172,60.737545013427734,,9.632744789123535,157.07571411132812,20.6873722076416,7.682720184326172,165.9137420654297,47.31028366088867,7.6061015129089355,39.91556930541992,1.2305076122283936,38.335208892822266,8.451921463012695,60.04498291015625,20.478927612304688,68.58190155029297,,6.276165008544922,174.0092315673828,45.13235855102539,,12.107468605041504,43.58556365966797,150.8177032470703,46.72813034057617,14.350751876831055,29.80677604675293,6.461267471313477,33.45930480957031,49.04541778564453,,19.284709930419922,35.07603073120117,95.31755065917969,61.34181213378906,32.459510803222656,,333.0332336425781,,29.429201126098633,,44.136802673339844,,62.006954193115234,5.31699275970459,1.4668464660644531,12.24917984008789,6.775181770324707,3.1400067806243896
2018-11-01,136.3488006591797,60.50028610229492,,9.355944633483887,157.83453369140625,22.587236404418945,7.999068737030029,163.3347625732422,44.76443099975586,7.8554792404174805,40.356624603271484,1.1480510234832764,40.24006652832031,7.757802486419678,60.9378547668457,20.276166915893555,65.760498046875,,6.34438419342041,180.78883361816406,43.1785774230957,,12.351243019104004,43.38471603393555,146.28182983398438,47.38396453857422,14.422151565551758,29.16346549987793,6.335806369781494,33.230133056640625,46.22941207885742,,18.7230224609375,34.381797790527344,90.19292449951172,62.33439254760742,32.95634460449219,,352.15472412109375,,30.274023056030273,,44.83738708496094,,55.60504913330078,5.271932601928711,1.492580771446228,12.98708438873291,7.13413143157959,3.170491933822632
2018-12-01,131.7656707763672,60.974796295166016,,8.19337272644043,154.04043579101562,20.940690994262695,8.767340660095215,161.18560791015625,43.06721115112305,7.9386067390441895,27.124940872192383,1.1226798295974731,38.097103118896484,6.328733444213867,61.384281158447266,19.95174789428711,64.89237976074219,,6.321643829345703,186.81512451171875,45.718482971191406,,12.351243019104004,43.58556365966797,139.85601806640625,43.4489631652832,13.708181381225586,26.161348342895508,6.2103447914123535,31.167572021484375,45.9947509765625,,18.34855842590332,32.112945556640625,77.55226135253906,56.577392578125,33.61878204345703,,347.3743896484375,,28.284183502197266,,43.85657501220703,,48.47151184082031,4.68616247177124,1.4153779745101929,11.954019546508789,6.999526500701904,3.261948585510254
2019-01-01,136.3488006591797,66.56629943847656,,9.189861297607422,163.14625549316406,19.927433013916016,9.400035858154297,159.89613342285156,41.3699836730957,8.312676429748535,33.96131134033203,1.078279972076416,40.95438766479492,6.206242084503174,69.42002868652344,22.101016998291016,69.23298645019531,,6.321643829345703,197.3611297607422,49.039920806884766,,12.676275253295898,38.81576919555664,151.19569396972656,44.924583435058594,14.13656234741211,25.30359649658203,6.7121901512146,35.52186584472656,44.58674240112305,,19.846403121948242,33.858219146728516,84.04342651367188,53.996673583984375,36.7653694152832,,372.8697509765625,,30.558286666870117,,46.37867736816406,,52.678466796875,4.596044540405273,1.4153779745101929,13.798772811889648,6.954656600952148,3.353405237197876
2019-02-01,139.02235412597656,65.11920166015625,,9.023780822753906,158.59335327148438,19.927433013916016,9.580805778503418,160.32594299316406,42.00644302368164,8.800213813781738,48.51615524291992,1.1226798295974731,42.62113571166992,7.308665752410889,69.42002868652344,21.28997039794922,65.5434799194336,,6.594521522521973,201.1276092529297,50.212181091308594,,12.188727378845215,41.646080017089844,149.3057403564453,46.23624801635742,13.779579162597656,26.161348342895508,6.586729049682617,35.52186584472656,44.117408752441406,,20.969785690307617,33.858219146728516,85.06834411621094,57.17295837402344,35.93732452392578,,377.6501159667969,,31.69533920288086,,49.040897369384766,,52.861385345458984,4.866399765014648,1.4668464660644531,13.651193618774414,6.999526500701904,3.200977325439453
