Date,SET_Index_BH,Equal_Weight,Static_MVO_Lambda_2,Voter_Moderate,Voter_Aggressive,Stacking_Moderate,Stacking_Aggressive
2013-07-08,0.020054279930088015,0.01818882221951992,0.0012280094161801517,0.0012280094161800893,-0.0028629665538652156,0.0012280094161800893,-0.0028629665538652156
2013-07-15,0.012317108439522162,0.01899437101886063,0.050002947188312136,0.05000294718836635,0.047430131010459106,0.05000294718836635,0.047430131010459106
2013-07-22,-0.016628104443241143,-0.0060298332473819344,-0.0005216139575434826,-0.0005215879456211544,-0.0007851994781189197,-0.0005215879456211544,-0.0007851994781189197
2013-07-29,-0.028051582568029865,-0.0333078235894081,-0.04139490805086747,-0.041520618499521995,-0.04095437473871456,-0.041520618499521995,-0.04095437473871456
2013-08-05,0.010919105565599052,0.027559739125521864,0.04286480562189855,0.04286480562189855,0.04100773381789087,0.04286480562189855,0.04100773381789087
2013-08-12,0.0017391372011952289,0.02217714199924534,0.009841180571958017,0.00784085379071046,0.00784085379071046,0.00784085379071046,0.00784085379071046
2013-08-19,-0.0693017751760624,-0.07332975224369712,-0.09721097843784761,-0.10325515060023699,-0.10325517447035797,-0.10325515060023699,-0.10325517447035797
2013-08-26,-0.039615857429651236,-0.05666929619530618,-0.06603524145842313,-0.06701086658608699,-0.067010827792771,-0.06701086658608699,-0.067010827792771
2013-09-02,0.028683831319517905,0.04125920038879709,0.040581204345504496,0.040581204345504496,0.036313725478596286,0.040581204345504496,0.036313725478596286
2013-09-09,0.0352680247753987,0.04365269383578951,0.05831038865675548,0.05831038865675548,0.05479718847644886,0.05831038865675548,0.05479718847644886
2013-09-16,0.039772286353905395,0.04856273232992576,0.05174144272906727,0.05174144272906726,0.04715616451047945,0.05174144272906726,0.04715616451047945
2013-09-23,-0.0377568516066461,-0.03348263224583046,-0.030326228465051584,-0.03602015720347243,-0.036020288754314296,-0.03602015720347243,-0.036020288754314296
2013-09-30,0.02069671980929111,0.029829082946531905,0.046255279724162116,0.046255279724162116,0.04303719161459811,0.046255279724162116,0.04303719161459811
2013-10-07,0.02273797981626724,0.022696117785525535,0.021615013665130564,0.021615013665130564,0.02021046033601214,0.021615013665130564,0.02021046033601214
2013-10-14,0.02355652733430702,0.029937200624132593,0.04033347714749438,0.04033347714108079,0.0352265611349581,0.04033347714108079,0.0352265611349581
2013-10-21,-0.020197047777242072,-0.02383762424670428,-0.040121565591423165,-0.041592427933811835,-0.041592427933811835,-0.041592427933811835,-0.041592427933811835
2013-10-28,-0.020500506775158023,-0.028635915308695,-0.034847684905374376,-0.034847691204856486,-0.034847691204856486,-0.034847691204856486,-0.034847691204856486
2013-11-04,-0.005126491488347318,-0.0034325111718922913,-0.008634428306612152,-0.008634428306612155,-0.0084519301295569,-0.008634428306612155,-0.0084519301295569
2013-11-11,0.026673918106368655,0.03126162794089953,0.0403653793364698,0.04036537933646981,0.04034718545928433,0.04036537933646981,0.04034718545928433
2013-11-18,-0.04918254130720112,-0.049072197163928986,-0.05313693845380049,-0.05285173094522322,-0.05444550968847099,-0.05285173094522322,-0.05444550968847099
2013-11-25,0.018692864422929167,0.024103818523124643,0.026108348364428952,0.02610834836442895,0.025500703643348423,0.02610834836442895,0.025500703643348423
2013-12-02,0.0019721475702494384,0.0026029128241195566,0.002382444288538768,0.0023824442885388296,0.002127384244991452,0.0023824442885388296,0.002127384244991452
2013-12-09,-0.021437278584953146,-0.01995914628813665,-0.02632206739219394,-0.02676501342077546,-0.02676504100901624,-0.02676501342077546,-0.02676504100901624
2013-12-16,0.0038727301533758585,0.004324585613559909,-0.00687749191249215,-0.005568978004658651,-0.005568978004658651,-0.005568978004658651,-0.005568978004658651
2013-12-23,-0.032135215734764855,-0.029326597016089705,-0.03426888247179379,-0.031887447454913294,-0.03188793696886314,-0.031887447454913294,-0.03188793696886314
2013-12-30,-0.052100389181603646,-0.06431923254683192,-0.07807333907388565,-0.07807317495150579,-0.0780619489541864,-0.07807317495150579,-0.0780619489541864
2014-01-06,0.026793391076683548,0.02080328167040648,0.02199478650609153,0.021994700036200063,0.018306357744784073,0.021994700036200063,0.018306357744784073
2014-01-13,0.041150669782139326,0.05198644246692734,0.059642616680746406,0.0596426166807464,0.05590425512254785,0.0596426166807464,0.05590425512254785
2014-01-20,0.01834312297656604,0.013438595468299933,0.009138133696398619,0.009138133696398622,0.012496654880509422,0.009138133696398622,0.012496654880509422
2014-01-27,-0.01711566168726264,-0.015471464067862836,-0.011240643793301188,-0.012307064115198184,-0.012307064115198184,-0.012307064115198184,-0.012307064115198184
2014-02-03,0.011066007070044126,0.01724420848403283,0.015811389748929636,0.015811389748929636,0.01563928516466345,0.015811389748929636,0.01563928516466345
2014-02-10,0.008037406092456623,0.009857934303770641,0.01542076839128391,0.015087116864774097,0.015087116864774097,0.015087116864774097,0.015087116864774097
2014-02-17,-0.011482858796892814,-0.009345066401546111,0.00037257541986795506,-0.0038357213476740326,-0.003835686958224715,-0.0038357213476740326,-0.003835686958224715
2014-02-24,0.020575824153925115,0.02014224538109455,0.019966195606701743,0.019966195606701764,0.01947625682016018,0.019966195606701764,0.01947625682016018
2014-03-03,0.0182982092109778,0.02568197144837399,0.01459304756862536,0.01459304756862648,0.011858839408159882,0.01459304756862648,0.011858839408159882
2014-03-10,0.013269798105012498,0.018162732990177847,0.02765433847269354,0.027654338472693538,0.026028222413198757,0.027654338472693538,0.026028222413198757
2014-03-17,-0.009673995796016577,-0.008868557481405519,-0.006450868943680876,-0.004556158562709973,-0.00891255899273778,-0.004556158562709973,-0.00891255899273778
2014-03-24,0.006803221295117012,0.005017223498229653,0.004824625701190098,0.004824625701190093,0.00787167480325089,0.004824625701190093,0.00787167480325089
2014-03-31,0.013446983835819992,0.014264144110939073,0.020546702014485385,0.020546681588268445,0.020546681588268445,0.020546681588268445,0.020546681588268445
2014-04-07,-0.002541765718602096,-0.006956800372702829,-0.012350304655413234,-0.014667226291537033,-0.013697790551718662,-0.014667226291537033,-0.013697790551718662
2014-04-14,0.013660084668342565,0.014779757060245476,0.01636992582862614,0.015443958492564355,0.015443958492564355,0.015443958492564355,0.015443958492564355
2014-04-21,-0.0013403883429586871,-0.0036716480545850643,-0.006244825184497838,-0.005447641870095086,-0.005447641870095086,-0.005447641870095086,-0.005447641870095086
2014-04-28,0.00845648385276454,0.010833685258831716,0.02070945393249287,0.018609762827338887,0.018609762827338887,0.018609762827338887,0.018609762827338887
2014-05-05,-0.032684676661690726,-0.03657896058895709,-0.03785282549878397,-0.03835952388141874,-0.038358792824907076,-0.03835952388141874,-0.038358792824907076
2014-05-12,0.021353609892248437,0.021352753626385553,0.03429300461627252,0.03429300461624398,0.03849199611123917,0.03429300461624398,0.03849199611123917
2014-05-19,-0.006104992000052767,0.002180348369624299,0.006064793402987767,0.012432121327994119,0.013091623108443506,0.012432121327994119,0.013091623108443506
2014-05-26,0.012653386821533719,0.024791188275102845,0.03548143723538527,0.03548143723538527,0.031259201456773585,0.03548143723538527,0.031259201456773585
2014-06-02,0.023308342566220608,0.01872198091119159,0.0211152684000039,0.021115547941474383,0.019335086285035608,0.021115547941474383,0.019335086285035608
2014-06-09,-0.005932875202601884,0.003138828177727398,0.009131594084546148,0.011305369895503683,0.011305374257064679,0.011305369895503683,0.011305374257064679
2014-06-16,0.004793568272569937,0.008430319080088127,0.017252674913960687,0.019351090501608027,0.019351090501608027,0.019351090501608027,0.019351090501608027
2014-06-23,0.0076974514689016615,0.0018287911894694954,0.001982011698525447,0.001982085100306604,0.001982085100306604,0.001982085100306604,0.001982085100306604
2014-06-30,0.0046408886343320965,0.008643766287036253,0.010643647165195388,0.009785578815291369,0.009785578815291369,0.009785578815291369,0.009785578815291369
2014-07-07,0.01142005283881975,0.014427872729075216,0.022603355409410893,0.023752201515995233,0.023752201515995233,0.023752201515995233,0.023752201515995233
2014-07-14,0.005527976641599208,0.020360834043262065,0.026095750953880763,0.028330071086445925,0.028330071086445925,0.028330071086445925,0.028330071086445925
2014-07-21,0.004633211564607942,0.005925368246065596,0.009190029073164411,0.010337037294437596,0.010337037294437596,0.010337037294437596,0.010337037294437596
2014-07-28,-0.029323507807501814,-0.03317466495351691,-0.032585244125014186,-0.043807026811867364,-0.043807204411580654,-0.043807026811867364,-0.043807204411580654
2014-08-04,0.01060928857435317,0.018098619496320467,0.0186936721541344,0.023646628733842226,0.023646628733842226,0.023646628733842226,0.023646628733842226
2014-08-11,0.010228898586020385,0.019236153829924354,0.010016276585504724,0.01125872788791263,0.01125872788791263,0.01125872788791263,0.01125872788791263
2014-08-18,0.005521710204698493,0.010839070466349465,0.01785787807335689,0.020347956069769284,0.020347956069769284,0.020347956069769284,0.020347956069769284
2014-08-25,0.00014729119069678553,0.009118065511657522,0.026418067556132213,0.02607810710914992,0.02607810710914992,0.02607810710914992,0.02607810710914992
2014-09-01,0.010163315877927737,0.01972327695531882,0.019306047666925275,0.01930605379765211,0.01930605379765211,0.01930605379765211,0.01930605379765211
2014-09-08,-0.005052271137271025,-0.012921183059376172,0.0005012555562751864,-0.0006582076296743778,-0.0010810456867746568,-0.0006582076296743778,-0.0010810456867746568
2014-09-15,0.004563622858734462,0.00411395649561585,0.014824462326561576,0.014824586868386244,0.014824586868386244,0.014824586868386244,0.014824586868386244
2014-09-22,0.010036246775183555,0.004171208533820541,0.0033657864853363076,0.0033658281525816725,0.0033658281525816725,0.0033658281525816725,0.0033658281525816725
2014-09-29,-0.01942073429861102,-0.02451771999695099,-0.0241858060960951,-0.024185806610670157,-0.024185806610670157,-0.024185806610670157,-0.024185806610670157
2014-10-06,-0.012459430494355606,-0.011214372931082286,-0.019914548403183293,-0.01991451904723543,-0.01991451904723543,-0.01991451904723543,-0.01991451904723543
2014-10-13,-0.010325944149035982,-0.007159635555302113,-0.007449059300203461,-0.0074491503741779585,-0.007448787532307905,-0.0074491503741779585,-0.007448787532307905
2014-10-20,-0.0007721377101427285,-0.0017410941160695952,0.00594514782772064,0.006864272674070877,0.006864278658458298,0.006864272674070877,0.006864278658458298
2014-10-27,0.02688167703721156,0.022226587810847305,0.02530768173138866,0.025307436114034125,0.02362402461741807,0.025307436114034125,0.02362402461741807
2014-11-03,-0.007950889529215077,-0.013265025536339216,-0.012373071632499111,-0.012373077191521592,-0.012372940158842324,-0.012373077191521592,-0.012372940158842324
2014-11-10,-0.0037236858555348418,-0.014053343925634563,-0.013721493555258934,-0.014074301784039865,-0.013985278477324243,-0.014074301784039865,-0.013985278477324243
2014-11-17,0.001769791444926394,-0.000609329676449032,0.0007338454471104723,0.0007339846651522732,0.0007339846651522732,0.0007339846651522732,0.0007339846651522732
2014-11-24,0.004132710929943828,0.00887760565859824,0.024589669989342845,0.025555591246976882,0.025555591246976882,0.025555591246976882,0.025555591246976882
2014-12-01,-0.009642379849685856,0.006425414581903009,0.012204671741029764,0.01078480120011782,0.010784675629116934,0.01078480120011782,0.010784675629116934
2014-12-08,-0.053741772020638456,-0.05025861092608844,-0.057196035242395804,-0.05719645429442376,-0.057196048896256416,-0.05719645429442376,-0.057196048896256416
2014-12-15,0.016042266122530346,0.012935000192169218,0.015698723446666358,0.01569872344666571,0.014223779996833854,0.01569872344666571,0.014223779996833854
2014-12-22,-0.00793434185588826,-0.014359229550754167,-0.022966621810057646,-0.02334251813706166,-0.023343008480363407,-0.02334251813706166,-0.023343008480363407
2014-12-29,-0.011758537769231081,-0.008698709298527441,-0.009222808813020374,-0.009138350980333306,-0.009138355363553341,-0.009138350980333306,-0.009138355363553341
2015-01-05,0.019817359299247883,0.02278125650049611,0.026109398513345542,0.026109398513345542,0.02277957823640439,0.026109398513345542,0.02277957823640439
2015-01-12,-0.006337519105703238,-0.006240548671994732,0.001595757340305746,0.0015957573403057518,-0.0015205762626676945,0.0015957573403057518,-0.0015205762626676945
2015-01-19,0.04600690131080798,0.033438875165224174,0.030751233713137392,0.03075123371313741,0.02932872745433472,0.03075123371313741,0.02932872745433472
2015-01-26,-0.013032653292289975,0.007576474198403354,0.008614602457829754,0.01314736605619181,0.013148307940862502,0.01314736605619181,0.013148307940862502
2015-02-02,0.026684692935705412,0.025118319721869415,0.019783784662290783,0.019783784662290783,0.010596211814506724,0.019783784662290783,0.010596211814506724
2015-02-09,0.00379554053371578,0.010542169997884153,0.02280926955077437,0.021386404405114714,0.021775513317112295,0.021386404405114714,0.021775513317112295
2015-02-16,-0.008312292954251954,-0.0010429848898494789,-0.0006457118701405783,0.0012471413940162801,0.0012472034563149254,0.0012471413940162801,0.0012472034563149254
2015-02-23,-0.013378686837855813,0.0007934173365105823,0.013811295048086014,0.013977742534456269,0.013977742534456269,0.013977742534456269,0.013977742534456269
2015-03-02,-0.012498882594008331,-0.01239503995800106,-0.021083031793118948,-0.02188654408735485,-0.02188654408735485,-0.02188654408735485,-0.02188654408735485
2015-03-09,-0.010901221533323513,-0.011145907821467948,-0.011339733761852686,-0.013286861903006581,-0.013473060128645352,-0.013286861903006581,-0.013473060128645352
2015-03-16,-0.0029391319815521566,0.0031419178342793935,0.010632030179925792,0.0038096134030237705,0.004920799762349023,0.0038096134030237705,0.004920799762349023
2015-03-23,-0.026460754909982787,-0.032496873369151524,-0.058947016641612185,-0.058769766110933465,-0.058769766110933465,-0.058769766110933465,-0.058769766110933465
2015-03-30,0.02329662229675633,0.030613028010355165,0.04079072467074407,0.04079072467074407,0.033262469034684036,0.04079072467074407,0.033262469034684036
2015-04-06,0.0016955592983609602,0.00838781045949032,0.016303679656465554,0.016303872073714372,0.016303872073714372,0.016303872073714372,0.016303872073714372
2015-04-13,0.0038376217537705593,0.010187768486558866,0.005636047095674926,0.004315862935749386,0.004315862935749386,0.004315862935749386,0.004315862935749386
2015-04-20,-0.006521222685007322,-0.0007968428457003514,0.002561300275152594,0.0031490858456836323,0.003149058085055097,0.0031490858456836323,0.003149058085055097
2015-04-27,-0.020818343993086685,-0.018554614757618264,-0.005738879643178079,-0.007631218048980193,-0.007631218048980193,-0.007631218048980193,-0.007631218048980193
2015-05-04,-0.006602899437764487,-0.02098148687886752,-0.018018755676446282,-0.022718474097600336,-0.02271847033222092,-0.022718474097600336,-0.02271847033222092
2015-05-11,-0.003203656613458006,-0.0009334354293055023,0.0004238406408891395,0.0034835118200382265,0.0034843632987507952,0.0034835118200382265,0.0034843632987507952
2015-05-18,0.009038494492241922,0.007135064951095968,0.005452057944803208,0.004897432624677518,0.004897432624677518,0.004897432624677518,0.004897432624677518
2015-05-25,-0.01981916990910504,-0.015596708304728667,-0.011126755358856735,-0.007774445605126627,-0.007774445605126627,-0.007774445605126627,-0.007774445605126627
2015-06-01,0.009997014595763964,0.013621079445143814,0.02556941805472206,0.02479484403262556,0.02479484403262556,0.02479484403262556,0.02479484403262556
2015-06-08,0.00033826557685445735,-0.0018242481151670782,-0.0031170732590941994,-0.000879340058107906,-0.000879340058107906,-0.000879340058107906,-0.000879340058107906
2015-06-15,-0.010344771165859967,-0.00887915877161188,-0.004091785799425789,-0.0026857744806790466,-0.0027563728043355634,-0.0026857744806790466,-0.0027563728043355634
2015-06-22,0.017071441248322383,0.01813780510400644,0.027000219187419038,0.02681147076439888,0.02681147076439888,0.02681147076439888,0.02681147076439888
2015-06-29,-0.0076214754223946635,-0.0008054069869024218,0.0025235482075500622,0.0025236160289207788,0.00252358935734567,0.0025236160289207788,0.00252358935734567
2015-07-06,0.0034396075298672724,0.003900696432890983,0.004818150190102107,0.0035792392584142263,0.0028362417146331398,0.0035792392584142263,0.0028362417146331398
2015-07-13,-0.003509525549642012,-0.011062768490868886,-0.022610372278195127,-0.022540845957237824,-0.022540845957237824,-0.022540845957237824,-0.022540845957237824
2015-07-20,-0.02840312893629382,-0.028693100946350233,-0.019450200974820905,-0.020832804557450894,-0.020832804557450894,-0.020832804557450894,-0.020832804557450894
2015-07-27,0.005768727284879649,-0.0013305386041044887,0.005455198355893837,0.004751096321001832,0.0051038176988104245,0.004751096321001832,0.0051038176988104245
2015-08-03,-0.004757495770411069,0.0023893235827893494,0.013217340474481731,0.016252669642561203,0.01625277761151802,0.016252669642561203,0.01625277761151802
2015-08-10,-0.006590321478970984,-0.010158124851603266,-0.010787332253627362,-0.012176071367310864,-0.012176071367310864,-0.012176071367310864,-0.012176071367310864
2015-08-17,-0.03465901486538947,-0.03338910015684615,-0.03273200275484371,-0.03289106470654428,-0.0328910715530993,-0.03289106470654428,-0.0328910715530993
2015-08-24,0.023467313844876436,0.018781078213879924,0.004100423452015221,0.004100423452015221,0.0040591195641774425,0.004100423452015221,0.0040591195641774425
2015-08-31,0.0021493784080464096,0.019868272901893642,0.03461558722045979,0.03461558722045979,0.03422095641649206,0.03461558722045979,0.03422095641649206
2015-09-07,0.009822507906628086,0.02300010184990099,0.017056457062542777,0.017056457062542888,0.011440724230257332,0.017056457062542888,0.011440724230257332
2015-09-14,0.005554541716759065,0.0068489822435299965,0.005363946982893971,0.005363900406405015,0.005363900406405015,0.005363900406405015,0.005363900406405015
2015-09-21,-0.005726662854944609,0.003567568804170685,0.00779963378573756,0.007799602357286542,0.009889387564079363,0.007799602357286542,0.009889387564079363
2015-09-28,-0.016228796732994155,-0.01687634829174436,-0.01188686233925956,-0.013202791750418559,-0.013202652982499816,-0.013202791750418559,-0.013202652982499816
2015-10-05,0.04225651632593874,0.045129276853226305,0.05614082027476186,0.05614082027476285,0.054654620766619824,0.05614082027476285,0.054654620766619824
2015-10-12,0.00207713756730743,0.007720633656989376,0.005001320926034675,0.005001053768281965,0.005001053768281965,0.005001053768281965,0.005001053768281965
2015-10-19,-0.0038477295175809445,-0.0017304673159027266,0.002832309968462136,0.0033069962588398796,0.003307020066165559,0.0033069962588398796,0.003307020066165559
2015-10-26,-0.023855403449708046,-0.025202176116176207,-0.02044789564683612,-0.020447897839313046,-0.020447897839313046,-0.020447897839313046,-0.020447897839313046
2015-11-02,0.013549460898323984,0.012020918508193755,0.005583438992318419,0.006210919302473469,0.006210919302473469,0.006210919302473469,0.006210919302473469
2015-11-09,-0.02102472326825311,-0.01123532300514078,-0.012456932770205265,-0.01207812383012325,-0.01207812383012325,-0.01207812383012325,-0.01207812383012325
2015-11-16,0.01702282791694265,0.02138655974395476,0.03336933392197978,0.033370223255234394,0.033370223255234394,0.033370223255234394,0.033370223255234394
2015-11-23,-0.024433369478499722,-0.0200597843087494,-0.015823820956021882,-0.016440122180584653,-0.016440122180584653,-0.016440122180584653,-0.016440122180584653
2015-11-30,-0.019952690486370384,-0.01823795441387109,-0.0015006032538196533,0.0027394223941120182,0.002739355134724716,0.0027394223941120182,0.002739355134724716
2015-12-07,-0.032428094143842956,-0.03734639543117262,-0.030246837306298503,-0.030299229875059813,-0.030805676556702626,-0.030299229875059813,-0.030805676556702626
2015-12-14,0.01780686890658867,0.018256070802871626,0.007080647796398587,0.007080647796398587,0.007004758069641264,0.007080647796398587,0.007004758069641264
2015-12-21,0.009164011189970456,0.016161583973354206,0.019199693952988504,0.020829557712125954,0.020829557712125954,0.020829557712125954,0.020829557712125954
2015-12-28,0.0018434216716696206,0.00213579531809192,0.015504204697932726,0.016381720389996267,0.016381720389996267,0.016381720389996267,0.016381720389996267
2016-01-04,-0.032714968773969066,-0.020935496798168404,-0.016639774366065403,-0.01534780901561852,-0.012141919310516351,-0.01534780901561852,-0.012141919310516351
2016-01-11,0.009717464199115566,0.013797234615378559,0.021824797755733982,0.02182479775573396,0.021530946212923906,0.02182479775573396,0.021530946212923906
2016-01-18,0.026911223805252238,0.01904988069797091,-0.006085184109731423,-0.006085184109731423,-0.005779482093198262,-0.006085184109731423,-0.005779482093198262
2016-01-25,0.018555015836990263,0.005419589568899101,-0.00904952861712444,-0.00904952861712443,-0.006697578599299212,-0.00904952861712443,-0.006697578599299212
2016-02-01,0.004181929952462138,0.000503165425371378,-0.004886177981687075,-0.003082294338170829,-0.003082330548654487,-0.003082294338170829,-0.003082330548654487
2016-02-08,-0.0244332816116275,-0.025108297713365427,-0.03005228734527544,-0.029790753268940103,-0.029752868269526334,-0.029790753268940103,-0.029752868269526334
2016-02-15,0.025748720967222027,0.015462883918600645,-0.0008847338676767867,-0.0008847338676767867,-0.0004353402598403378,-0.0008847338676767867,-0.0004353402598403378
2016-02-22,0.013454133731305662,0.028403450636302837,0.019533583967589793,0.01953358396758979,0.01975041479185301,0.01953358396758979,0.01975041479185301
2016-02-29,0.027636431025497732,0.012884492158807439,0.004281003073172676,0.004281003073172686,0.004784404692828508,0.004281003073172686,0.004784404692828508
2016-03-07,0.004962030924279048,0.011778582887611683,0.009793097437661526,0.009793152278970934,0.009793152278970934,0.009793152278970934,0.009793152278970934
2016-03-14,-0.013285003853508948,-0.00900296734563099,0.004029275254641251,0.004359080799650151,0.004359121883806865,0.004359080799650151,0.004359121883806865
2016-03-21,0.007265049112162192,0.002069079904470703,0.002999816400795294,0.0029998164007952956,0.005432585417681338,0.0029998164007952956,0.005432585417681338
2016-03-28,0.0036039733092916304,0.005450329646476784,0.002398430481601807,0.00239843048160181,0.004339080609382829,0.00239843048160181,0.004339080609382829
2016-04-04,-0.02139908966432258,-0.011330523636109976,-0.009830610552541138,-0.01294115469805291,-0.01294115469805291,-0.01294115469805291,-0.01294115469805291
2016-04-11,0.011026690825774788,0.014645652206299672,0.017183672745994763,0.018160389849171545,0.018160389849171545,0.018160389849171545,0.018160389849171545
2016-04-18,0.01710795577102764,0.006445524206877098,-0.009526208190727262,-0.009526208190727262,-0.010628367295737054,-0.009526208190727262,-0.010628367295737054
2016-04-25,-0.004288807141008433,-0.010675957495230813,-0.0057456255318428535,-0.005745608407364798,-0.005745407902886465,-0.005745608407364798,-0.005745407902886465
2016-05-02,-0.009141292211202301,-0.010711097996677325,-0.011367529497881928,-0.01420875791762714,-0.01420891295548816,-0.01420875791762714,-0.01420891295548816
2016-05-09,0.0035328699548655695,0.0060973455279362265,0.01101403183399904,0.011014053933694945,0.011014053933694945,0.011014053933694945,0.011014053933694945
2016-05-16,-0.012385625412449697,-0.011841264836209647,-0.02275787407785683,-0.021477079890125508,-0.02147679297484109,-0.021477079890125508,-0.02147679297484109
2016-05-23,0.01797184166053567,0.018743767080015794,0.01751866670116594,0.01751866670116594,0.01831670195460143,0.01751866670116594,0.01831670195460143
2016-05-30,0.00984231172807104,0.0169821252032306,0.00013747796977078746,0.00013726526246975382,0.00013726526246975382,0.00013726526246975382,0.00013726526246975382
2016-06-06,-0.008553406628246552,-0.00651021132582813,-0.01362285498663918,-0.014465193797845445,-0.014465109621335839,-0.014465193797845445,-0.014465109621335839
2016-06-13,0.0013667526663587726,0.008004490227206725,0.011827115844385524,0.010911450556003755,0.010911450556003755,0.010911450556003755,0.010911450556003755
2016-06-20,-0.008656491015283319,-0.004237033116017516,-0.00992456557078669,-0.012908791773230557,-0.012908743530063606,-0.012908791773230557,-0.012908743530063606
2016-06-27,0.023574268240463603,0.027142284215323356,0.03369436400620661,0.03369436400620661,0.03220651641024759,0.03369436400620661,0.03220651641024759
2016-07-04,0.001941086324398933,0.0023831058640298203,-0.010026232752595845,-0.01033863848640709,-0.01033863848640709,-0.01033863848640709,-0.01033863848640709
2016-07-11,0.018833364217266446,0.020053313315634255,0.016409081362203252,0.01692109790068684,0.01692109790068684,0.01692109790068684,0.01692109790068684
2016-07-18,0.0057380009859862025,0.007874017426018533,0.00903540056911126,0.009035391816114484,0.009035391816114484,0.009035391816114484,0.009035391816114484
2016-07-25,0.010214303925505597,0.018361962418048376,0.024246232633517443,0.027708395816174885,0.027708395816174885,0.027708395816174885,0.027708395816174885
2016-08-01,-0.008649164136184773,-0.006173678992963877,-0.014785774783810067,-0.01716102459932206,-0.01716102459932206,-0.01716102459932206,-0.01716102459932206
2016-08-08,0.009433539245423228,-0.00257186727208977,-0.014184192830284978,-0.01378599339120599,-0.01378599339120599,-0.01378599339120599,-0.01378599339120599
