Date,SET_return,SET_lag_1,SET_lag_2,SET_lag_3,SET_lag_4,SET_lag_5,SET_lag_6,SET_lag_7,SET_lag_8,SET_lag_9,SET_lag_10,SET_lag_11,SET_lag_12,SET_OH_lag_1,SET_OL_lag_1,SET_MACD_lag_1,SET_MACD_Hist_lag_1,SET_RSI_lag_1,SET_MFI_lag_1,SET_ATR_lag_1,SET_OBV_lag_1,LeadingEconomicIndex,AuthorizedCapitalofNewlyRegisteredCompanies,ConstructionAreasPermitted,Exports,NumberofForeignTourists,MoneySupply
2016-11-01,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,-0.003840434152168376,-0.0021111253179108753,0.003894746925807436,0.0006039868781121535,-0.007522136866582571,0.006949649008865104,0.0019428497310647528,-0.0007498986247295145,0.0024066593077444443,-0.0020099970061146426,0.30070661054631415,0.7792549007419647,0.5028942034647162,0.8583559250817352,-0.6438489597696146,-0.107879885851582,-0.6053901098980068,-0.43043776911868603,-2.198337593464044,2.332613483837596,2.134221593456029,-1.4721611592195838
2016-12-01,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,-0.003840434152168376,-0.0021111253179108753,0.003894746925807436,0.0006039868781121535,-0.007522136866582571,0.006949649008865104,0.0019428497310647528,0.008942723273838984,-0.0015762346297903687,0.3638770634855645,0.786253912947606,0.6157292566822266,1.3215208790423725,-0.7385016785058994,0.18225087575999066,-0.36970342494416697,-0.38875617971065496,-2.1120583948707465,2.450949938137993,2.038215939863435,-1.4790681526853826
2017-01-01,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,-0.003840434152168376,-0.0021111253179108753,0.003894746925807436,0.0006039868781121535,-0.007522136866582571,0.006949649008865104,0.004581822782680705,-0.0009487782653939037,0.4612826363694848,0.8618223613703176,0.8652268691454786,1.3348103036379826,-0.8097278172953688,0.4089985444937848,-0.3552736279061765,-0.18525214358617667,-2.0124266631099053,2.4249538668836537,2.2668940321084325,-1.4924486635483678
2017-02-01,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,-0.003840434152168376,-0.0021111253179108753,0.003894746925807436,0.0006039868781121535,-0.007522136866582571,0.00039708985443242037,-0.006565283986591801,0.587068055320808,0.9802794354438006,1.1124894720447889,1.7563921716485067,-0.7934966906046067,0.6833001919230355,-0.5284311923620622,-0.3757134111544614,-2.322664513401839,2.405795189718742,2.5059847445100845,-1.4910296326074959
2017-03-01,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,-0.003840434152168376,-0.0021111253179108753,0.003894746925807436,0.0006039868781121535,0.0028686215358283986,-0.0009943683176283165,0.6504116732392663,0.9474274527671317,0.9093553672045496,1.6065188572849016,-1.0825491148690085,0.41636789673366037,-0.42020771457713363,-0.031030498972922396,-2.3465871021753872,2.5057670602330537,2.347800677750268,-1.4717449991770515
2017-04-01,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,-0.003840434152168376,-0.0021111253179108753,0.003894746925807436,0.0012500115300076579,-0.005238030708135428,0.7172965266063881,0.9283833919697375,1.0290183426356652,1.6162333887474623,-1.0215140769574313,0.6910572453904918,-0.06427272097338456,-0.03842203101199382,-2.1773710371904795,2.5464617324427823,2.462694268297338,-1.4368210903503853
2017-05-01,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,-0.003840434152168376,-0.0021111253179108753,0.0003569111699066929,-0.0036661910883502057,0.7473192299190309,0.8378098188631294,0.9199217371197007,1.2537694301589393,-1.1826122091688809,0.474350432667872,0.01028123038956394,-0.19621024218081715,-2.227797144628662,2.524723211166289,2.5552928081903197,-1.3464573145837053
2017-06-01,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,-0.003840434152168376,0.0015127177920399762,-0.008842773135967597,0.7547155948891345,0.7191075801878827,0.859506618434267,0.8488747576337021,-1.5205151054720396,0.22478896982362068,0.19065369336443802,0.1208211503543333,-2.2271533117924913,2.4901799506970734,2.534088153991013,-1.3044188140141315
2017-07-01,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,-0.001992697996558756,0.0012728067815223636,-0.0070134977187190205,0.7726335857580487,0.6456497347508986,0.9791472791757383,1.3508404992630254,-1.4937793351621433,0.4628738705483125,-1.584211342308322,0.43360289616976205,0.32135539708145006,-0.41986634304333376,-0.41951060238232235,-1.250343199689832
2017-08-01,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0017581324049257558,0.00040442242600303925,-0.007887028299991829,0.7798403809489323,0.5649920729491196,0.9918803236533473,1.327120887791168,-1.5495104353323128,0.7179146421479831,-1.704459650958238,-0.2156836955742241,0.12569739744232514,-0.419853375012818,-0.4195106329088237,-1.222843256027189
2017-09-01,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,-0.001758140608493873,0.0032648608320395523,-0.002329692777539943,0.8404465773218256,0.6096028605550871,1.3590827441993105,1.2945762707337902,-1.4816454234336143,0.9827509275757496,-1.589021274654321,0.6433746415736162,-0.04963787875940675,-0.41985013300518903,-0.4195114571243617,-1.1894370219483825
2017-10-01,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0011237904125664451,0.006090716721801794,-0.0011228741183461602,0.9692227742560245,0.784616343198063,1.7963237197469426,1.2923075717449202,-1.613171794446598,1.3264147477518762,-1.5697815452703314,0.12138943903861796,0.3909397303055168,-0.4198360401965163,-0.41951077536583026,-1.2073930919760596
2017-11-01,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.007864003406743215,0.0031906835620333653,-0.0019717131564046322,1.1359020329795684,1.002092853998126,2.1033223975038524,1.3061133927700554,-1.462316058449032,1.631808216283602,-1.6852199215742483,0.3857173705267259,-0.461091849443801,-0.41984106861651227,-0.4195107550148293,-1.1941326491532558
2017-12-01,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0022254590410658664,0.0034477159299595678,-0.006328196820272049,1.215080297196159,0.9972408066898534,1.731809620169927,1.196054923750723,-1.669322875180189,1.3366979170302886,-1.5288971203293629,1.3235089634692867,0.027330937168220056,-0.41981327997969276,-0.4195122508133983,-1.1495825486588358
2018-01-01,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,-0.005645528106507778,0.0035129884816769833,-0.0010362183566135828,1.353051786490303,1.1135199044733424,2.0844719393319644,1.2020422110722635,-1.4491850936271895,1.5459929726912662,-1.165747228206612,3.8868211322452946,0.5815198483584948,-0.41983180573757245,-0.4195114062468594,-1.1033875059775875
2018-02-01,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,5.134793014174973e-05,0.007612358860146914,-0.0004670388104392864,1.5623940576879558,1.352409745466662,2.4538695695959234,1.2486234316890892,-1.1109147944799997,1.8718437388095597,-1.584211342308322,-0.33087104071023005,-0.2123428342793865,-0.4198134123065348,-0.4195114062468594,-1.065991051957229
2018-03-01,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,-0.004984032433291596,0.006236630281020958,-0.0016145143276171245,1.7136595929797966,1.4248252327469573,2.468942393499392,1.335774918966337,-1.2262100388022208,2.2374247940073633,-1.3437147250084898,-0.3402395371248056,0.19141873364936693,-0.4198265788273135,-0.41950982904428663,-1.0426211076414011
2018-04-01,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,-0.001429153704435568,0.00153184281502457,-0.011569488534980684,1.7264388240427684,1.1997213344804263,1.686019826124473,0.72215691224339,-1.0567078069804445,1.8428933612063003,-1.0743585136326768,-0.09160638805288658,1.5450240855077964,-0.41983610635993734,-0.4195105108028181,-0.9821616004057454
2018-05-01,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,-0.006637518533029956,0.0013458334507646104,-0.00289967964145395,1.722758794086249,0.9859990183334517,1.7106469805288813,1.1604249673841496,-1.115222320319793,2.1438736993584544,-1.3557395558734842,0.2686659629233987,-0.31467306540574347,-0.4198228736757376,-0.4195104090478134,-0.9902388441007945
2018-06-01,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,-0.0021884105410094447,0.0024593781443975485,-0.005628439222554756,1.6152041154872123,0.6027236740341785,1.0058640225385431,0.5061418062320904,-0.9345312933351108,1.657981078061146,-1.4591531013124066,-0.23090136113993284,-0.020878145894974342,-0.4198062004936459,-0.4195099715012932,-0.9819783435903344
2018-07-01,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,-0.0038881819499091783,0.0033287894886080698,-0.01243589201033733,1.3025154336064197,-0.12314648444142863,-0.2803476474110897,0.3300207595119556,-0.25168842182261014,1.2385913329573055,-1.5409219511943504,-0.11736691883544167,-0.15335654939333196,-0.4198099718086428,-0.4195107651903298,-0.945257254732411
2018-08-01,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.0028689297717322745,0.0032457753726090554,-0.004971182529877052,1.2121539222743507,-0.24945358377095386,0.531172937733356,0.7395905043516576,0.26191510646506466,1.6100545427173112,-1.4928226277343868,-0.05998157154571771,-0.25662173776873765,-0.4198249909052096,-0.41951092799833734,-0.9300557710295368
2018-09-01,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.004108445575254851,0.004370776864275368,-0.000910274038652751,1.1589847779782796,-0.2744860461168633,0.662595024841991,0.8340269837188126,0.2706346723917329,2.02573689483241,-1.6756000568822569,-0.7321981156880245,0.02756047757068089,-0.4198063989839089,-0.4195110399288425,-0.942842338183472
2018-10-01,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.00020333290862112834,0.000767784152291988,-0.003710796533509715,1.159582154168748,-0.18462478586781209,0.889772748740849,0.8851547229832618,0.39827413932004413,2.3667049799105144,-1.3605494882194764,0.6395799092370753,0.5601557952904246,-0.4198336583133604,-0.41951191502188284,-0.9106210408398058
2018-11-01,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,-0.0030294907668888286,0.01096288675877795,-0.001090752440601391,1.0072062596357607,-0.42538031651853864,0.14860776420375274,0.43104822287571437,0.7471542375251483,1.9581890426739788,-1.6611702598442666,-0.2702942068444233,0.014000798186282184,-0.4198253217223145,-0.4195124339724068,-0.852408615841586
2018-12-01,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.003501573015362744,0.004372740297799432,-0.004434765710969286,0.8325927148195039,-0.6634337262444387,-0.05791972054806704,0.023262644559496847,0.6175719597462006,1.6505965812420682,-0.7160185538559246,1.5208067013941533,0.7573981835611704,-0.4198227413488956,-0.41950810938470734,-0.8136781921784787
2019-01-01,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.0035698612083911972,0.008443381612186104,-0.0007547283377705392,0.5616828635829906,-1.0506854401397503,-0.5940236683035646,-0.36724986176541974,0.8210599164284162,1.3348018157141512,-1.0887883106706673,0.3426993815444293,0.03617664048256769,-0.4198421272312482,-0.41951252555191104,-0.7080492086624107
2019-02-01,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.0008254239023486572,0.005780843306241496,-0.00026823733031585626,0.46720144870606506,-0.9999049470858794,-0.00996852662281155,0.08014717287394603,1.1173090763322713,1.748791003874425,-1.1537223973416244,-0.3401285247883077,0.2734766282559439,-0.41985271337860797,-0.4195122304623974,-0.6769557747530923
2019-03-01,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0010815322174692302,0.00024603995017411423,-0.008207235772905821,0.40645305090938644,-0.8903375044932945,0.07279310853516713,0.1950744791862067,0.952744020599571,2.1839159667695327,-1.2475160780885555,-0.3696478860453877,0.10541946237614351,-0.41985496293492197,-0.41951161993236924,-0.6722479701264781
2019-04-01,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,-0.0011172785788639344,0.0030210712648385315,-0.0024858807436960264,0.3303739584850024,-0.8340162004270409,-0.03877110060957924,-0.21926550992685287,0.6254515645460261,1.8482787735706647,-1.3148551309325087,-0.34089852524997355,0.22837473844557418,-0.41985727865465694,-0.4195106329088237,-0.7436602050926608
2019-05-01,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,-0.001764569540643145,0.005154493499689572,-0.0004377287074254536,0.3225285565956406,-0.6495041359767801,0.22514058300214407,-0.25430062176966345,0.7494137970755258,2.1909733406778393,-1.4904176615613907,-0.43397363013437273,-0.5556009112472827,-0.41985562456913195,-0.41950966623627917,-0.745164799148486
2019-06-01,-0.0008954049502383037,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,-0.005581141147027002,0.004156525212091413,-0.005202957903498153,0.2274118522600199,-0.6802582990824169,-0.1889925888916215,-0.2733954507034163,0.6714121855934242,1.727942976144436,-1.2595409089535499,0.21428172786248664,0.00689624280279695,-0.41985688167413093,-0.41950985957078807,-0.7725645801718692
2019-07-01,0.004642811855090277,-0.0008954049502383037,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,-0.0013212639948054477,0.002145621992939434,-0.0014041077194266863,0.3260092972263267,-0.3089514774809353,0.5776515197437563,-0.20752114477562628,1.2342329475721878,2.1432436848636356,-1.2330862810505652,-0.4289988602805055,0.12658196777375985,-0.4198614469501798,-0.4195111111573458,-0.7287364736597239
2019-08-01,0.004760779867253891,0.004642811855090277,-0.0008954049502383037,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004132632038980208,0.007023241390729876,-0.0007749700135366267,0.37003660375633357,-0.12343567296659685,0.4326193887501243,-0.21828213537504182,1.065203274033223,1.6352066598566148,-1.2186564840125746,-0.18036287685105884,-0.19865438832775387,-0.41986038833544387,-0.4195115995813683,-0.6908478845287779
2019-09-01,-0.003603298805439471,0.004760779867253891,0.004642811855090277,-0.0008954049502383037,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,-0.0006772555846034383,0.004766828337927719,-0.002443707736822541,0.30903041742138865,-0.18968894965128558,0.0013653069987954291,-0.33603338606052224,0.6798695041148413,1.0252375300700916,-1.086383344497671,-0.3624528694615636,0.21274359689262584,-0.4198580726157089,-0.41951266800891757,-0.5940242742371411
2019-10-01,-0.0032541458693115624,-0.003603298805439471,0.004760779867253891,0.004642811855090277,-0.0008954049502383037,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.010855017198932932,0.0011739308831495204,-0.00551078331592547,0.2292755962944174,-0.28100975724750993,-0.12676586040517196,-0.8040478363129671,0.19042864384544397,0.570236821429787,-0.963730069674752,-0.00206147546911887,0.1188671708325126,-0.41986627687991274,-0.4195126476579166,-0.5237462925062737
2019-11-01,-0.0021667035646998306,-0.0032541458693115624,-0.003603298805439471,0.004760779867253891,0.004642811855090277,-0.0008954049502383037,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0006702803944782249,0.002064244886677051,-0.004041228963525043,0.10694422375964878,-0.44108373790692673,-0.3821822954416596,-1.372256958119654,0.2786207150137381,-0.10266409277428415,-0.5741255496490297,2.2708660406745915,-0.04925717760410555,-0.4198595282109709,-0.41951188449538146,-0.4657358588184502
2019-12-01,-0.0007656597106008988,-0.0021667035646998306,-0.0032541458693115624,-0.003603298805439471,0.004760779867253891,0.004642811855090277,-0.0008954049502383037,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.008353855318226485,0.0003136192235085516,-0.008796247805017886,-0.0076937699244895436,-0.5534193069846626,-0.4598709293281314,-1.8263367734754177,0.19478874740462773,-0.7064905812363245,-1.0094244269617263,-0.2245429524196734,0.38816844983678145,-0.4198700481949097,-0.41951428591349216,-0.438798853275657
2020-01-01,-0.009674719368357836,-0.0007656597106008988,-0.0021667035646998306,-0.0032541458693115624,-0.003603298805439471,0.004760779867253891,0.004642811855090277,-0.0008954049502383037,-0.00022215833200371656,0.003291898287901119,-0.0004027103270897753,-0.007741430989260972,0.0008470354101482923,0.00177568223514309,-0.003249957552597514,-0.11475816128742806,-0.627808944320384,-0.5393227245001228,-1.7214940044163685,-0.2909235831299672,-0.7575247842324867,-1.1825819914176052,-0.22424959641556627,0.3405248199601377,-0.41986647537017574,-0.41951582241406304,-0.4425364117887687
