Date,AAV.BK,ADVANC.BK,AEONTS.BK,AMATA.BK,AOT.BK,AP.BK,AURA.BK,AWC.BK,AXTRART.BK,BA.BK,BAM.BK,BANPU.BK,BBL.BK,BCH.BK,BCP.BK,BCPG.BK,BDMS.BK,BEM.BK,BGRIM.BK,BH.BK,BJC.BK,BLA.BK,BTG.BK,BTS.BK,BTSGIF.BK,CBG.BK,CCET.BK,CENTEL.BK,CHG.BK,CK.BK,COM7.BK,CPALL.BK,CPF.BK,CPN.BK,CPNREIT.BK,CRC.BK,DELTA.BK,DIF.BK,DOHOME.BK,EA.BK,EGATIF.BK,EGCO.BK,ERW.BK,FTREIT.BK,GFPT.BK,GLD.BK,GLOBAL.BK,GPSC.BK,GULF.BK,GUNKUL.BK,HANA.BK,HMPRO.BK,ICHI.BK,IMPACT.BK,INETREIT.BK,IRPC.BK,IVL.BK,JAS.BK,JASIF.BK,JMART.BK,JMT.BK,JTS.BK,KBANK.BK,KCE.BK,KKP.BK,KTB.BK,KTC.BK,LH.BK,LHHOTEL.BK,M.BK,MEGA.BK,MINT.BK,MOSHI.BK,MTC.BK,OR.BK,OSP.BK,PLANB.BK,PR9.BK,PRM.BK,PTG.BK,PTT.BK,PTTEP.BK,PTTGC.BK,QH.BK,RATCH.BK,RCL.BK,SAWAD.BK,SCB.BK,SCC.BK,SCGP.BK,SIRI.BK,SISB.BK,SJWD.BK,SPALI.BK,SPRC.BK,STA.BK,STECON.BK,STGT.BK,TASCO.BK,TCAP.BK,TFFIF.BK,TFG.BK,TIDLOR.BK,TISCO.BK,TLI.BK,TOA.BK,TOP.BK,TRUE.BK,TTB.BK,TU.BK,VGI.BK,WHA.BK,WHART.BK
2024-04-22,2.240000009536743,185.2970706255008,141.809107494059,20.289728405063812,62.937702387571335,9.150428247510025,12.380118259951827,4.105337198183991,11.56212329864502,15.351160093534464,8.69580928509772,4.925839757352799,125.84091680190141,19.576973940309507,42.02143915961771,5.927883468081451,26.731701554923223,7.947933321959552,23.921788780434618,218.10313317083543,22.839562915450436,16.181792552952537,21.149239609570337,5.949999809265137,2.2072227001190186,60.49966078538161,2.1466028690338135,42.312049865722656,2.622065162163367,21.21196174621582,16.790094337882906,52.87112253668025,16.397318139314695,59.686765516957934,9.088958415093929,31.432706832885742,70.60411676956436,6.351119591302449,10.791131673383765,31.0,4.907236811512188,101.18485778946061,4.514216917537179,8.711736387695186,11.60975601098077,3.630000114440918,15.141896598475503,45.4769419924751,,2.2449237796274675,34.815026252892366,9.256353040813973,14.620800367908192,10.872553951997574,7.197125434875488,1.920600023610251,22.641772211196606,3.240000009536743,5.4886801123231,13.000743950287415,19.45557345491906,52.0,106.6476629685986,35.179337525367735,45.08258027155043,14.948237216526291,41.75252814041941,6.388606071472168,9.442068462722276,31.20707718421673,38.59084188202281,30.333634506572377,51.148152070886944,43.30503558585657,17.112002354574418,17.866558733964055,7.712077504110884,18.41766357421875,6.5971254181998615,8.168327168382346,30.72995948791504,142.04244341865515,37.77358617009343,1.9518670048119344,25.00008422987802,14.944438535469043,32.204332461182666,93.94389024474812,232.21688168690386,30.331307300301482,1.4767356701821743,37.95609691475011,14.272545580354919,17.33868139989927,7.244537191682401,15.377551265451103,,7.606666564941406,14.035161972045898,44.69482057832824,5.646801471710205,2.7473605082188755,,84.67180722488641,7.928740015056333,21.522671153497317,53.98767586602105,7.770603426192724,1.6099742650985718,13.030029589824357,1.5603727522961939,4.281599473235166,8.169655629699369
2024-04-29,2.2799999713897705,183.8897693283892,150.53340589735242,20.56515376104253,63.43132912523393,9.150427791731916,12.665813625195431,4.219904848243201,11.473862481332372,15.260324348182305,8.923448917053454,4.925840217411296,127.18440004468404,20.432276733232808,41.535644255488755,6.304256704788107,27.686405181884766,7.9479336116971675,24.87866182147332,242.22959899902344,23.213979919237254,16.274792298363625,22.708628410061678,6.300000190734863,2.2072227681480237,64.12963552714248,2.146602943557072,43.76274871826172,2.696981560485252,21.308821055747657,17.557640630714772,54.78500762415546,17.22639857801286,59.92647376193468,9.088960419105845,31.66382873890012,72.59296809605189,6.434140359749953,10.491378122058125,31.25,4.9481306076049805,102.10055060492621,4.611506011869475,8.667960347024463,12.390244011762661,3.490000009536743,14.953799613333508,46.1988007516572,,2.3167612387211416,37.18339735542247,9.641663720791776,15.413494209517259,10.692841636547568,7.197125276508302,1.9404000377655028,22.454648506207725,3.200000047683716,5.584135015290201,13.377575853516602,20.110329260398633,51.25,118.35551944761787,37.50909562544389,46.390403747558594,15.223357810372088,41.75252634390241,6.432065779929128,9.358510603093178,32.313707416560376,37.660937547683716,31.527869708721454,49.451294834174,44.78977758619521,17.30213995440207,19.81058908356833,7.948644727917064,18.513586044311523,6.68392991103485,8.311630407835588,30.72995948791504,140.24441769248563,36.07861600222288,1.9886945486068726,26.14687549756921,17.637910468434267,33.019634197213065,96.19133521026036,240.85304260253906,31.04779541492462,1.5121065640875297,38.690733217725565,13.896952420139408,16.40375278584576,7.38122747500077,15.563946779391399,,7.6533332138918775,14.124558186323595,44.92285520203259,5.601263014867254,3.2453194738766156,,87.60140991210938,8.155276531193302,22.166514809852114,52.36573187510172,7.623060208797347,1.6189685258215727,13.67691136204182,1.6299433876359124,4.44488108524969,8.126200758555566
2024-05-06,2.380000114440918,194.2101094514421,147.26094351874457,20.93238806209849,64.91222060354133,9.323076633671294,12.573614120483398,4.143526501789307,11.763083213609207,15.532831324304562,8.562691835136421,5.017911911010742,125.7918706660648,18.957457902581954,40.32114937522195,6.351303279057464,27.686405181884766,8.191735225732083,25.357095845540364,242.22958157757137,23.74266310652463,16.460791734686428,22.903553009033203,6.300000190734863,2.219622850418091,67.51762168087177,2.2795783003803054,42.795616149902344,2.6877832750581514,21.40567745397427,18.51707585813225,55.74195203942767,18.700313656148996,60.166177597045895,9.052441952593108,30.332140061913467,69.60969506240473,6.641693592071533,10.791131525961097,31.0,4.9481306076049805,103.01626069205147,4.689337737192994,8.230183727140224,12.682927131652832,3.390000104904175,15.047847747802734,47.64251219336666,,2.3347206115722656,36.23604913858267,9.828879957713516,15.501571821718851,10.602986345798405,7.06936607756519,1.9206000891700403,22.054773433782294,3.0999999046325684,5.67959030852343,13.283368652401627,19.54911170134396,50.25,119.72643585776568,35.87826612883923,46.39040557355113,15.406770706176758,41.99527459857108,6.520809249613643,9.442069053649902,32.53503979502858,37.19599217544367,31.35421724030466,50.530589734736964,44.75000023841858,17.777470799316852,19.950440921557245,7.8067046038684325,18.804375693408616,6.5537238121032715,8.216094549537306,30.72995948791504,136.64841364260994,34.62578582763672,1.9886944853185864,26.376235759363762,17.81168343163651,32.61198501222061,95.29235543145073,240.85305650772588,30.570137270035282,1.4944212577175089,37.46634356180827,13.615256656891972,17.083702078995238,7.153411305676401,15.657142395602301,,8.306666185579255,14.571537587482908,44.694820404052734,5.692340379523008,3.3915657383997475,,87.60141008862493,8.427119360883808,23.224252700805664,50.04866056353133,8.0165087799406,1.5829914808273315,13.76932247513493,1.759146168906259,4.626304497415565,7.9089226722717285
2024-05-13,2.359999895095825,192.3336762648362,151.46839531582577,21.122622559573262,65.65266458312077,8.815384942925153,12.573614220861524,4.114772897181997,11.673287138038077,15.260324967878148,8.61000032363452,4.971876445622611,129.04110717773438,19.342381129244426,39.83535444366265,6.210163116455078,27.686405344906017,7.9479335283444925,24.878659827686914,246.08981689453125,24.27134615442027,18.624206618506484,22.708628470563177,6.050000190734863,2.2320229665126354,66.54962733171989,2.488539573884233,42.71750193156168,2.7640326451616484,21.115103139475107,18.804906909927492,58.90634200532558,19.068792664487976,59.92647376193468,8.87666738658063,28.68620749253493,71.10133242529456,6.6416934418875515,11.390638397611223,28.75,4.948131227902592,102.55840757883847,4.747711143982841,8.3615182012338,12.585365777005109,3.490000009536743,15.047847956851559,48.3643684387207,,2.3347206282436477,36.94655844948508,9.454446849646406,15.765802675569127,10.513130306850618,7.111952781677246,1.9106999635696411,22.337527368554436,3.1600000858306885,5.488679694085116,12.34128512728319,17.491308495241842,58.25,122.01129059293376,35.41231338038589,47.28683853149414,15.406771465068767,42.23802185058594,6.430242776603865,9.52562611117714,32.52889033726284,37.660937907532876,31.836589813232422,49.05882551863387,47.98194259725591,17.302136439370894,19.76133430252704,7.664765211546954,18.317217415390704,6.742513997117049,8.168327168382346,30.72995948791504,137.09792155604208,34.625786004476986,1.951866619571657,25.917516940572987,20.331383591677096,34.538727993125974,97.53982862732221,237.9743209778075,29.853649993441,1.4767357110977173,39.6702446937561,13.08359396294054,17.12784577991639,7.153411653054261,15.47074905068675,,8.493333482742297,14.303349889432281,44.69482057832824,5.737878775895141,3.271053345618452,,88.05412335189548,8.858050531811184,23.317521386850046,49.35353906074779,8.459138144648128,1.5739972591400146,13.954145529052528,1.6498206853866577,4.828893363773664,7.952377626448398
2024-05-20,2.259999990463257,195.14832663420893,151.00089710988814,21.589937343591544,66.14629241710401,8.538461685978055,12.963494229992857,3.940909028611902,11.583493082659077,16.986195863748907,8.468076367430642,4.925840233391022,129.04110291183636,18.957458765063535,39.10665772177956,6.210163569581394,27.92508092133895,7.801652806402815,25.59631507615632,241.2645263671875,22.108551932376074,19.564823150634766,23.390862493231744,6.099999904632568,2.2196228844325936,66.79162058476425,3.1534166213148227,40.76470114749932,2.9165310622489993,21.793110311668975,18.229245130677104,57.44585681671792,20.726947061704863,60.16617783741971,8.788778432000449,30.802404418587685,76.32205740197912,6.704551215371462,12.389817506986317,26.5,4.9890250068670365,100.26915709177653,4.61150593666452,8.18640724860451,12.87804937984751,3.4800000190734863,15.800238828380436,48.364368794495576,,2.3167613064692403,39.078089708199535,9.548054393699871,16.03003444191215,10.333418719511215,7.111953063237954,1.9106999804265794,23.562789212538142,3.3399999141693115,5.345496882569953,13.000743706570642,16.555946018803105,70.5,122.46826171875,38.44100038448494,47.28684160186023,15.59018611907959,42.23802083627337,6.158542410200863,9.358510603093178,30.25414276123047,37.428462982177734,31.836590721493675,46.360590115109005,46.24166770059554,17.207068456268342,20.32864459658297,7.617451339412318,18.219785401708286,6.607663729242447,8.263862609863281,30.72996011420862,139.3454291603782,36.56289430566736,1.8966252373443495,26.37623393744753,24.32815144856771,36.78150481789227,95.74185294748466,240.85305650772588,32.0031133379255,1.4767357536302512,39.18048782853891,13.37009631287544,16.951269771920668,7.244537416406294,17.24149764008492,,10.453333411918376,14.571537215527563,44.92285520203259,5.828956635489782,3.460429935572643,,88.95956420898438,8.618644084234546,22.10501114230346,48.42671748022338,8.60668113762083,1.5739972991559845,14.138969172372251,1.649820761738941,5.014620441301901,7.908921773815275
2024-05-27,2.240000009536743,194.21011666690603,144.45596747998368,22.618030847072195,64.66540359136627,8.400000496465804,12.67108453943913,3.7670455494423236,11.49369841345695,17.803712504712166,8.326153309324868,5.156019365762404,129.5052838222586,18.47630500793457,37.40636856750872,6.1160705521078675,27.447728423384934,7.85041364606847,23.82610321044922,241.26451453384087,21.33955955505371,19.56482551503909,24.852790638763405,5.949999809265137,2.232023316246503,68.48561470873415,3.5713392591119115,38.81190220613657,2.783095125336837,22.47112046281982,18.51707410008251,57.202440253438404,21.27966674341749,57.28970625062869,8.876667022705078,30.567271592187097,75.57624228415635,6.747256022042841,11.590475179741691,23.799999237060547,5.029919034755039,96.14850680033366,4.436385620396777,7.99610864265913,12.585366249084473,3.4700000286102295,16.176436041945937,45.95818054929693,,2.2449238129640294,38.60441538653796,9.22042535805619,15.32541659155343,10.602986602559055,7.154055233503489,1.900800023769077,23.067125350543524,3.5199999809265137,5.393224486090816,12.812327130993518,16.368872453384224,70.25,122.4682567668411,38.9069510851901,45.94219207763672,15.59018611907959,41.99527382715947,6.11325905987069,9.442066430029296,28.889292606087615,37.66094106998084,30.389473114013672,45.37941303658993,44.99861111111111,17.112002354574418,20.423196531667383,7.664765268115651,18.80437593613778,6.9672642034476855,8.26386235200955,30.729958119283197,138.4464321928664,35.83647859181073,1.8597975149976378,26.146875611666978,22.807642033225612,36.78150322257463,96.19135173385692,237.97431887856013,32.0031133379255,1.4236792197165271,36.97658758294093,13.274595051212385,16.686406907091797,7.4267901223414485,17.61428487244417,,10.360000103995901,14.660934069119197,44.92285520203259,5.737878804899844,3.6325905734304853,,89.18592815009914,8.522881296534246,21.63866181946405,46.10964615231469,7.967328492621949,1.5380202133932628,13.76932238729393,1.5901887674568822,5.1539155723586765,7.76820651173262
2024-06-03,2.259999990463257,191.39546037285248,141.18349896844336,22.057252883911133,62.69088593764826,8.538461764653524,13.255904022616546,3.6704543060031347,11.224314435045626,18.167053259560948,8.089615391270776,5.06394798197426,126.72022530202115,18.47630466408939,38.62086100121067,6.257210336934528,26.493024652654473,7.704132506350182,23.82610290608525,236.4392249310603,21.339561190078463,19.376702835543654,24.268019625017644,5.949999809265137,2.17002252107329,68.00161941958146,3.3813742273110625,39.300099565938936,2.802157152316074,21.793113103727016,16.981981616766408,55.255125243088294,20.726950606736978,55.851472406801975,8.876667022705078,28.686208709716794,72.84157087313419,6.661847583344183,11.690391766097905,23.100000381469727,5.096378718772931,98.89561112566692,4.378012176590254,7.951436727784447,13.073171156884863,3.490000009536743,15.612141960756034,45.23632579738811,,2.262883203545198,37.4202295634561,8.986405257889457,15.149263381958008,10.063849722819386,7.28492445270328,1.8810000043906523,22.497567910134617,3.440000057220459,5.345496925340886,12.341286112626221,15.339972046317092,69.0,121.09734386205673,37.975049604852515,45.94219274520874,15.590186228340011,42.966264033055566,6.158542100776261,9.44206905462773,29.34424373081752,36.96351414100796,30.148285191233565,46.11529690095748,44.74999861283736,17.207072777799723,21.55781982486654,7.806704940400095,18.70694517784,7.281915030227005,8.120558741207926,29.819440767169,140.69394298591237,34.14151085424059,1.841383752367091,26.605594119510137,24.762585593051597,37.23005936772285,95.74184831891742,227.41900478265222,31.76428493923611,1.432521939277649,35.75219538304713,13.465597365130764,16.333257491033898,7.700168459934834,22.087755474410784,,10.45333340737671,15.018517106936832,44.69482308846933,5.653570652008057,3.529294403748439,,88.73320730936896,8.331355972495047,21.358848274487027,48.65842358819369,8.459138392763741,1.5470144627680087,13.676910853537313,1.5703113650048268,4.921757055344115,7.679426670074463
2024-06-10,2.180000066757202,197.96295166015625,137.91104052617,22.05725438975884,60.7163722038269,8.353846289914886,12.573614120483398,3.4965906674022715,10.865137147121825,20.165429357062706,7.900384652701081,4.7416971561116545,123.93516777886285,18.380074453958557,35.70608114860428,5.8337899932615604,25.776998677384963,7.6066117716229655,22.964920424241335,234.5091115951538,21.14731254587542,18.81233043617834,22.90355333023919,4.900000095367432,2.070821180314192,68.24361761292415,3.514350000435552,39.78830134562957,2.7640328366932323,20.049664473406057,16.310378393555645,56.228781938552856,20.81907073396079,54.652943837803036,8.876667022705078,29.15647315979004,74.08460142320973,6.704551707616702,10.891049322797839,21.399999618530273,5.266258427417142,93.85925781550665,4.378012115263243,7.906767099284063,12.585365781551445,3.4100000858306885,15.141897159222088,42.10828185081482,,2.2269643744655205,38.60441551627694,8.892797103527826,15.061187370821138,9.52222037160162,7.197678598778999,1.7522999495303555,20.029483859792506,3.4000000953674316,5.297769797933474,11.30499383087716,13.749853673880319,71.75,117.44157899709849,38.4409967688627,44.597535610198975,16.232135772705078,43.93725049218466,5.796275415961077,9.699577252510526,28.661819458007812,36.03361333211263,29.66591320518686,42.68117790222168,43.75555634080318,16.256403361143814,21.841477210372314,7.617451799049904,18.31721481225486,7.461715252423402,8.789311035800008,29.13655150406004,137.097916967449,31.477989134241323,1.8045561359913378,25.22944227557316,26.934739103771392,35.435835649244325,93.94387410721689,225.4998521592882,32.0031133379255,1.4325219786492234,37.71121927209803,13.17909519038892,16.244966073511822,7.5634794358954665,22.274149373564708,,10.546667046116156,14.571537021181108,43.09857595154128,5.653570652008057,3.5465104579925537,,88.28048666524145,7.804660664643697,20.332877419806984,47.7315964722281,8.311594943556393,1.5110373497009277,14.416203498840332,1.3814763565451114,5.014620473115242,7.635038460208307
2024-06-17,2.0199999809265137,198.90116764948917,121.54871368408203,20.74877214956945,59.23548528267635,7.661538600699328,12.476144630519874,3.3034090462056014,10.505958557128906,18.62123057990774,7.474615211420116,4.4931031971798125,125.32770070162687,17.513996997270727,34.00578985151076,5.739696979522705,25.776997686589805,7.75289234786146,20.285679788731084,232.57900051395268,19.8976993560791,17.213282127882973,21.63654828302639,4.599999904632568,2.1432174620968043,65.0976390408394,3.6283286616919526,38.07960107191553,2.7640327856767937,20.340238571166992,16.598207473754883,54.52487994552752,20.082109639186694,53.21470610878684,8.876667022705078,29.156473127462096,79.05672353558836,6.6191435082759345,9.791952342830427,19.799999237060547,5.096378718772931,92.94355595906576,4.125060142787738,7.3260432962706705,11.70731779845407,3.4200000762939453,14.201405743252339,38.98023680726925,,2.3347206115722656,42.86748211046788,8.424753897530692,14.180415099167021,8.932750431217706,7.241301986178301,1.6532999277114868,18.79543880535976,3.180000066757202,5.250041734189436,13.283368652401627,15.527046115542676,61.75,118.81249389648438,39.60588073730469,43.02878289473684,16.232135658945694,41.75252793363468,5.434008379832304,9.442067091791511,27.069496154785156,34.87124508374358,28.70116777656492,44.15294296677048,42.26388690115392,15.400803565979004,21.085061687073903,7.286257825473823,17.342895793899803,7.3718146971385465,8.072790302965645,28.908923491835594,134.85040162739003,29.54088164538872,1.7309006826718933,24.541366683112248,22.59042792484678,32.96878456634978,95.74184298965166,214.94455927690584,31.764283593021222,1.4059937805942835,36.24195098876953,12.510590553283691,15.715240835631496,7.335664410312417,20.689796420140095,,9.986666249950026,14.571537021181108,43.32661702082707,5.653571129781811,3.5637263594072484,,87.3750495018897,7.277966130023851,19.120366630162657,47.268178255364084,8.459138392763741,1.5110373497009277,14.323791319744103,1.2721508741378784,4.921757054529479,7.279918688291924
2024-06-24,2.0199999809265137,195.14831951816686,121.08121139045775,20.935697555541992,58.00141057926855,7.707692698343516,11.696385305296829,3.4772726295510057,10.505959115627617,19.257078264342063,7.285384321946367,4.6496249619569845,122.54263831829202,17.225304906281487,36.67767097473144,5.7396965797776,24.583618805787275,7.6066115674043715,20.47705146744555,224.858540646943,19.897698142616367,17.965775968980623,21.441623167338083,4.579999923706055,2.1170806884765625,64.12964440826187,3.7992970544601548,38.8119010925293,2.5734100089608414,20.146519951947994,16.598207067896695,53.06439066800204,20.45058923648755,52.73529639610877,8.876667022705078,27.510545637549424,83.03442607341228,6.491030685692607,9.991788216159632,18.200000762939453,5.138848795778856,96.14850583283798,4.378012169012996,7.147358711453922,12.390244016378382,3.490000009536743,14.577602352459898,39.94270814139888,,2.316761289132129,45.23585083664104,8.190733419882283,15.589648898782007,8.887404765386906,7.19767951965332,1.6532999781500999,19.175144156848546,3.119999885559082,5.202314125406371,12.529702021482569,13.656317477468193,54.5,114.24277408189508,40.77076117197672,42.356456325900176,15.681893348693848,40.538791445866686,5.434008203377026,9.184556007385254,28.661820309221252,33.94134002885008,29.183540487289427,45.87000185992267,43.258331298828125,15.400804577382587,21.746925354003906,7.475511684758325,16.85573719349008,7.461715499921959,7.977255466078284,29.136551607572116,136.64840698242188,29.783020488551404,1.7124869201801287,24.77072503431788,25.19701405575401,32.07167640157148,95.29235913915542,213.98496609157988,32.00311414930555,1.4325221080820993,36.24195339255137,12.510590314867732,16.244968247057237,7.472353063897358,21.808163696946444,,10.453333366822083,14.482143011252901,41.73036923066029,5.746252553892109,3.52929425239563,,87.14867746642747,7.3737287521362305,18.933826310373572,48.426713511628925,8.360775702340263,1.5200317297650756,14.046557257784032,1.2721509119664867,4.568876110531409,7.191140290196289
2024-07-01,2.0399999618530273,196.086551847912,118.74374336829553,20.935698386868136,57.01415532880125,7.338461327265546,11.501446189485256,3.361363657377102,10.326370239257812,19.075405452776316,7.096153567337944,4.529931851351257,121.15011422774371,16.455459930525738,36.434773206710815,5.927883358179825,25.53832244873047,7.460330486297607,20.76411271622727,238.36935424804688,20.47444166795444,17.683591159241487,22.026396398399083,4.480000019073486,2.1040122509002686,64.61364183634737,3.723311243887149,38.8119010925293,2.478098114496029,19.371653547271357,17.845471575077166,53.55122231148385,21.095427685500088,52.97500084127699,8.788778432000449,28.921340311727217,82.78581736724048,6.619143486022949,10.491378026434248,12.199999809265137,5.053909290746712,94.77495819388083,4.339096484890553,7.5493983742177555,12.39024447204712,3.430000066757202,14.201405873720068,38.01776123046875,,2.2808425426483154,43.8148293052752,8.61196988337729,15.325417362143366,8.615341854095458,7.19767951965332,1.6236000230195329,18.700511933381073,3.0399999618530273,5.25004152456846,12.341286669532828,12.533879740226467,57.0,114.69976052538308,38.90695066037385,41.908238877641395,15.681893651236944,39.56780091818277,5.34344140583687,9.18455693503709,27.524444272962665,35.56866348266602,28.942354060401602,46.115294850933616,43.50694274902344,15.400803588740889,21.74692458367836,7.191631275820264,17.05059958633166,7.731415675511597,7.881719051919062,29.59181092002175,136.6484142866291,29.78302001953125,1.684866133832889,24.312008419552367,24.762581401401096,30.950288772583008,92.5954037345416,215.90412492794087,32.48077058792114,1.476735579415561,35.752197265625,11.937585830688477,15.891815946496271,7.381227525663399,20.130613109987333,,9.333333021675054,14.303349892729305,41.274300119151235,5.653571626736122,3.54651060861419,,86.46960469086966,7.325847669396142,18.374208837662447,49.121834109182316,8.606681344988921,1.538020251532645,13.769322395324707,1.490801876557762,4.513158466347385,7.0135817331856805
2024-07-08,2.0399999618530273,197.02474878923925,118.74374962657815,20.748771129352292,55.78008037779976,7.615384578704834,13.353372660421883,3.477272637778363,10.3263695379333,18.712064862625944,7.001538276672363,4.7877324618899495,125.7918701171875,16.551687877260065,38.863759830298015,5.880836798594548,25.299646377563477,7.460330486297607,20.381365225260843,238.36935424804688,20.474442079135095,17.213283202654566,22.221318535693175,4.360000133514404,2.090943864405465,66.30762868687727,3.837290048599243,39.05600222001165,2.3255999185621623,18.984221124097626,19.572453117162997,54.03805086210176,21.740265895162747,53.45441493904013,8.964554537305958,29.156473189133866,85.02326864447475,6.61914306263555,10.691213262069597,13.300000190734863,5.096378323377552,94.77495368849044,4.086144451356347,7.415385913907433,12.682927136377586,3.5,13.731161726754056,38.49899931582148,,2.2808425093055513,46.183197021484375,8.565166532293086,14.973109085057521,9.068781812458003,7.197678598778999,1.6236000061035156,18.415733318392824,2.9200000762939453,5.154586315155029,12.247076738169786,12.346806882017487,58.75,117.89855012160082,43.10051576338987,42.13235052985114,16.140428642245077,37.38307752107319,5.388724295781167,9.356230763516205,26.84202003479004,34.87124151113082,28.942354642427883,46.60588455200195,43.50694346140666,15.305737291648256,22.125130816605907,6.671184331192838,17.342894835893052,7.506665257737812,7.929487476738893,30.047068947239925,137.5474257311284,29.540881187685073,1.7124869631002158,25.458801472081547,22.80764150619507,31.174566338884812,94.39338254256988,218.7828494878286,30.092479426686356,1.4944212028727009,35.75219478029194,11.937586265019446,15.538664607360506,7.74573201469618,20.130612857664023,,9.706666503214903,14.482142248292288,42.186439180634714,5.653571147268776,3.5637262050795018,,86.92232513427734,7.421610291508521,18.747288849907275,51.43890380859375,8.705043541034454,1.591985781937488,13.76932247513493,1.6398820602989288,4.643166865478038,6.924802256224061
2024-07-15,2.0199999809265137,207.34509083262662,110.79632584592129,20.37491890189642,57.507781982421875,7.615384578925797,13.64578263672652,3.593181799300068,10.416164374521323,18.439559344646614,7.0015382191729225,4.7416971372596555,125.79188076954968,16.74414895489519,36.67767209476895,6.11607011159261,25.29964653799467,7.46033053326093,21.625298720725485,238.36935350971837,20.85893890867817,17.871716370309304,22.026395523514935,4.340000152587891,2.090943864405465,66.79162382104583,3.8372901264178987,39.30009920921551,2.3637242580290594,19.177936553955078,19.956226487233604,56.22878290477552,22.385103175460213,54.41323676862214,9.22821725378691,30.567270278930664,90.24399752733184,6.832663806591536,11.290720627368005,13.600000381469727,5.138848703438888,96.6063583522167,4.105602247974077,7.6834129328473,12.487805361864048,3.490000009536743,14.483553682983912,40.18332686514224,,2.316761360171999,46.183195519954594,8.6119706613982,14.620800675893436,8.88740518701135,7.241300144362817,1.6236000574819778,19.17514621950111,2.8399999141693115,5.154586418627529,13.471785754650424,12.908024714727347,66.5,118.81248922909008,43.56646881103516,41.460022693727076,16.048720905265565,36.897581462618675,5.479291632530911,9.613740044116955,26.842022913806844,34.17381701598296,28.218793243658347,46.60588391621907,41.26944566809613,15.686002893282907,22.030579860088427,6.765811178052674,17.24546677577608,7.416764708569706,8.072790207751805,30.274698774943978,135.74941699810094,30.02515876076438,1.7216937273073412,25.917518615722656,21.721565938480428,32.744504622558956,91.69641759712708,223.5807160364899,29.137163764552067,1.520949363708496,32.3239023844401,12.319588113918137,15.362089256278392,7.426789584070908,19.291836801674823,,9.613333914341078,14.39274653204913,41.73036973372749,5.74625257274049,3.5120781733784083,,86.9223203125,7.373728846810918,18.65401840209961,51.43890143340489,8.950949172342767,1.6009800834224868,13.861733535236228,1.7094528241525464,4.568876714476439,7.413088850322332
2024-07-22,2.0399999618530273,213.9125936230899,109.86133678077049,21.122621959130218,57.50778155306201,7.661538600474315,14.230602228444381,3.7670454258239676,11.22431468963623,19.257078170776367,6.717691865118395,4.695660588745005,123.00682095920338,16.936613718930257,34.97738313674927,5.645603526722301,25.538322286785775,7.6553720388593,20.85980167552661,239.33439841757016,19.993820190429688,17.025160957571643,23.293401063278772,4.139999866485596,2.1040121994995187,65.09763306950244,3.533346376590077,41.2529016382554,2.439973568226778,19.17793751692695,19.380566217654028,55.49853777780407,22.016624450683594,54.65294413248698,9.40399312749733,30.567270278930664,91.73563699645173,6.832663741985387,10.990967100852913,5.050000190734863,5.181318283081055,94.31709674873737,4.027770966334515,8.4874906539917,12.682926667688774,3.549999952316284,14.201405807614707,38.25838106216923,,2.2090048888240625,44.525335228961445,8.377950722911516,14.356569425556367,9.52221965789795,7.2849225997924805,1.5938999903366489,17.371540089548542,3.2799999713897705,5.48867992825331,11.964451694091258,11.411442274122635,64.5,116.52763277292252,41.93563764745539,36.75374994522486,15.681893309853107,38.35406594906213,5.207590911347371,9.871252081544478,24.112325115738628,34.40629196166992,29.42472662807496,44.1529417573736,40.02638974189758,15.400804715280303,23.354307514586253,6.671184185299118,18.122352884889885,7.506665107338688,7.690646902798649,29.36418081268551,129.90590486072358,26.6352200289385,1.6756592263954206,25.91751830361106,19.028091292990148,32.07167609643824,91.24692879834222,217.82326710118656,27.226529527747115,1.520949391225057,33.058536749619705,11.269081699236098,15.450377263653584,7.745731894175211,18.26666666255129,,9.09999967714152,14.213953875733983,41.958404035199415,6.0242967527464515,3.391565611886831,,84.88507820518024,7.038559393454289,18.65401513999473,49.12183967590332,9.049310733943125,1.5919857409814917,14.046557249591562,1.550433874130249,4.736030272724699,8.167714623789424
